Date,Close/Last,
03/27/2024,$212.50,985
03/28/2024,$213.10,986
04/01/2024,$208.56,987
04/02/2024,$205.20,988
04/03/2024,$204.27,989
04/04/2024,$209.59,990
04/05/2024,$208.96,991
04/08/2024,$208.50,992
04/09/2024,$206.15,993
04/10/2024,$205.49,994
04/11/2024,$202.39,995
04/12/2024,$202.62,996
04/15/2024,$203.22,997
04/16/2024,$200.34,998
04/17/2024,$201.40,999
04/18/2024,$202.08,1000
04/19/2024,$205.45,1001
04/22/2024,$208.14,1002
04/23/2024,$207.68,1003
04/24/2024,$207.71,1004
04/25/2024,$207.36,1005
04/26/2024,$214.54,1006
04/29/2024,$217.06,1007
04/30/2024,$214.05,1008
05/01/2024,$211.75,1009
05/02/2024,$211.34,1010
05/03/2024,$212.24,1011
05/06/2024,$214.75,1012
05/07/2024,$215.91,1013
05/08/2024,$215.81,1014
05/09/2024,$219.49,1015
05/10/2024,$219.60,1016
05/13/2024,$220.58,1017
05/14/2024,$221.13,1018
05/15/2024,$222.09,1019
05/16/2024,$222.09,1020
05/17/2024,$223.57,1021
05/20/2024,$223.62,1022
05/21/2024,$225.25,1023
05/22/2024,$225.32,1024
05/23/2024,$223.11,1025
05/24/2024,$223.25,1026
05/28/2024,$218.87,1027
05/29/2024,$215.24,1028
05/30/2024,$219.17,1029
05/31/2024,$224.83,1030
06/03/2024,$226.65,1031
06/04/2024,$226.69,1032
06/05/2024,$224.15,1033
06/06/2024,$222.04,1034
06/07/2024,$221.90,1035
06/10/2024,$221.42,1036
06/11/2024,$220.22,1037
06/12/2024,$218.97,1038
06/13/2024,$219.20,1039
06/14/2024,$217.47,1040
06/17/2024,$220.69,1041
06/18/2024,$222.45,1042
06/20/2024,$224.10,1043
06/21/2024,$225.51,1044
06/24/2024,$225.49,1045
06/25/2024,$224.51,1046
06/26/2024,$223.48,1047
06/27/2024,$223.18,1048
06/28/2024,$224.58,1049
07/01/2024,$221.96,1050
07/02/2024,$223.60,1051
07/03/2024,$224.58,1052
07/05/2024,$224.07,1053
07/08/2024,$226.00,1054
07/09/2024,$225.96,1055
07/10/2024,$227.27,1056
07/11/2024,$230.34,1057
07/12/2024,$231.04,1058
07/15/2024,$234.54,1059
07/16/2024,$240.42,1060
07/17/2024,$238.25,1061
07/18/2024,$237.76,1062
07/19/2024,$234.77,1063
07/22/2024,$238.14,1064
07/23/2024,$240.02,1065
07/24/2024,$237.15,1066
07/25/2024,$243.27,1067
07/26/2024,$229.41,1068
07/29/2024,$224.78,1069
07/30/2024,$227.74,1070
07/31/2024,$226.89,1071
08/01/2024,$229.22,1072
08/02/2024,$230.19,1073
08/05/2024,$227.10,1074
08/06/2024,$225.96,1075
08/07/2024,$226.83,1076
08/08/2024,$230.62,1077
08/09/2024,$228.33,1078
08/12/2024,$228.83,1079
08/13/2024,$227.88,1080
08/14/2024,$226.06,1081
08/15/2024,$226.49,1082
08/16/2024,$228.50,1083
08/19/2024,$230.48,1084
08/20/2024,$229.64,1085
08/21/2024,$230.05,1086
08/22/2024,$231.21,1087
08/23/2024,$230.68,1088
08/26/2024,$228.95,1089
08/27/2024,$230.06,1090
08/28/2024,$231.95,1091
08/29/2024,$233.68,1092
08/30/2024,$236.67,1093
09/03/2024,$235.28,1094
09/04/2024,$236.50,1095
09/05/2024,$232.52,1096
09/06/2024,$227.23,1097
09/09/2024,$229.27,1098
09/10/2024,$227.89,1099
09/11/2024,$227.01,1100
09/12/2024,$228.17,1101
09/13/2024,$229.77,1102
09/16/2024,$231.71,1103
09/17/2024,$229.71,1104
09/18/2024,$229.71,1105
09/19/2024,$230.46,1106
09/20/2024,$233.21,1107
09/23/2024,$237.73,1108
09/24/2024,$234.74,1109
09/25/2024,$233.32,1110
09/26/2024,$231.56,1111
09/27/2024,$234.99,1112
09/30/2024,$237.87,1113
10/01/2024,$245.29,1114
10/02/2024,$244.66,1115
10/03/2024,$243.11,1116
10/04/2024,$243.66,1117
10/07/2024,$241.76,1118
10/08/2024,$241.28,1119
10/09/2024,$242.22,1120
10/10/2024,$242.35,1121
10/11/2024,$246.04,1122
10/14/2024,$248.23,1123
10/15/2024,$245.30,1124
10/16/2024,$248.14,1125
10/17/2024,$248.28,1126
10/18/2024,$248.78,1127
10/21/2024,$248.15,1128
10/22/2024,$244.93,1129
10/23/2024,$245.82,1130
10/24/2024,$244.17,1131
10/25/2024,$252.81,1132
10/28/2024,$248.03,1133
10/29/2024,$245.07,1134
10/30/2024,$245.41,1135
10/31/2024,$247.47,1136
11/01/2024,$247.48,1137
11/04/2024,$247.07,1138
11/05/2024,$250.95,1139
11/06/2024,$256.45,1140
11/07/2024,$254.81,1141
11/08/2024,$260.60,1142
11/11/2024,$264.22,1143
11/12/2024,$261.72,1144
11/13/2024,$261.65,1145
11/14/2024,$248.16,1146
11/15/2024,$247.00,1147
11/18/2024,$244.27,1148
11/19/2024,$243.58,1149
11/20/2024,$244.36,1150
11/21/2024,$246.60,1151
11/22/2024,$248.16,1152
11/25/2024,$240.60,1153
11/26/2024,$245.58,1154
11/27/2024,$245.33,1155
11/29/2024,$246.25,1156
12/02/2024,$242.82,1157
12/03/2024,$239.86,1158
12/04/2024,$240.48,1159
12/05/2024,$238.14,1160
12/06/2024,$234.64,1161
12/09/2024,$229.76,1162
12/10/2024,$230.68,1163
12/11/2024,$228.87,1164
12/12/2024,$224.35,1165
12/13/2024,$223.16,1166
12/16/2024,$222.04,1167
12/17/2024,$218.45,1168
12/18/2024,$213.42,1169
12/19/2024,$210.64,1170
12/20/2024,$213.55,1171
12/23/2024,$213.03,1172
12/24/2024,$213.32,1173
12/26/2024,$213.59,1174
12/27/2024,$212.37,1175
12/30/2024,$208.94,1176
12/31/2024,$210.28,1177
01/02/2025,$207.36,1178
01/03/2025,$209.75,1179
01/06/2025,$204.29,1180
01/07/2025,$203.00,1181
01/08/2025,$207.15,1182
01/10/2025,$208.28,1183
01/13/2025,$213.92,1184
01/14/2025,$214.89,1185
01/15/2025,$214.14,1186
01/16/2025,$218.48,1187
01/17/2025,$218.16,1188
01/21/2025,$222.86,1189
01/22/2025,$220.06,1190
01/23/2025,$219.79,1191
01/24/2025,$218.65,1192
01/27/2025,$222.29,1193
01/28/2025,$213.30,1194
01/29/2025,$211.95,1195
01/30/2025,$212.06,1196
01/31/2025,$212.01,1197
02/03/2025,$212.78,1198
02/04/2025,$210.71,1199
02/05/2025,$208.97,1200
02/06/2025,$206.66,1201
02/07/2025,$206.13,1202
02/10/2025,$208.43,1203
02/11/2025,$206.75,1204
02/12/2025,$200.61,1205
02/13/2025,$200.00,1206
02/14/2025,$197.61,1207
02/18/2025,$195.70,1208
02/19/2025,$194.65,1209
02/20/2025,$197.23,1210
02/21/2025,$199.02,1211
02/24/2025,$199.85,1212
02/25/2025,$203.97,1213
02/26/2025,$202.33,1214
02/27/2025,$204.90,1215
02/28/2025,$206.11,1216
03/03/2025,$207.70,1217
03/04/2025,$207.08,1218
03/05/2025,$210.53,1219
03/06/2025,$213.79,1220
03/07/2025,$220.10,1221
03/10/2025,$217.85,1222
03/11/2025,$212.33,1223
03/12/2025,$208.95,1224
03/13/2025,$211.18,1225
03/14/2025,$211.06,1226
03/17/2025,$212.98,1227
03/18/2025,$212.43,1228
03/19/2025,$213.04,1229
03/20/2025,$209.89,1230
03/21/2025,$207.98,1231
03/24/2025,$210.71,1232
03/25/2025,$212.56,1233
03/26/2025,$211.93,1234
03/27/2025,$212.70,1235
03/28/2025,$207.75,1236
03/31/2025,$209.31,1237
04/01/2025,$209.75,1238
04/02/2025,$211.90,1239
04/03/2025,$209.94,1240
04/04/2025,$202.06,1241
04/07/2025,$200.21,1242
04/08/2025,$200.75,1243
04/09/2025,$214.35,1244
04/10/2025,$213.51,1245
04/11/2025,$222.03,1246
04/14/2025,$222.69,1247
04/15/2025,$220.95,1248
04/16/2025,$218.88,1249
04/17/2025,$218.22,1250
04/21/2025,$214.12,1251
04/22/2025,$215.08,1252
04/23/2025,$216.31,1253
04/24/2025,$216.27,1254
04/25/2025,$216.08,1255
04/28/2025,$218.76,1
